sseqid,canonical_id,display_name,gbk_type,category,function_class,cassette_role,tier,verification_status,length_bp,organism_context
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_b088e1c7,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_086,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,515,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_4c875da6,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_094,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,371,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_67592b9b,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_095,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,371,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_f0297285,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_103,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,593,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_8a91d122,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_104,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,515,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_fdbd53d3,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_110,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,306,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_3533c221,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_123,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,496,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_6090b005,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_125,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,1487,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_dff59954,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_140,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,370,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_a33c9d66,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_141,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,339,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_PGK_CL_PROM_68701ea3,PROMOTER_POL2_PGK__CL_PROMOTER_POL2_145,Pgk,promoter,PROMOTER_POL2,PGK,promoter,silver,unverified,508,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_SV40_EARLY__9d0d09aa,PROMOTER_POL2_SV40_EARLY__CL_PROMOTER_POL2_010,Sv40 Early,promoter,PROMOTER_POL2,SV40_early,promoter,silver,unverified,135,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_SV40_EARLY__4115a1ae,PROMOTER_POL2_SV40_EARLY__CL_PROMOTER_POL2_024,Sv40 Early,promoter,PROMOTER_POL2,SV40_early,promoter,silver,unverified,270,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_SV40_EARLY__1056a92f,PROMOTER_POL2_SV40_EARLY__CL_PROMOTER_POL2_031,Sv40 Early,promoter,PROMOTER_POL2,SV40_early,promoter,silver,unverified,341,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_SV40_EARLY__045512de,PROMOTER_POL2_SV40_EARLY__CL_PROMOTER_POL2_033,Sv40 Early,promoter,PROMOTER_POL2,SV40_early,promoter,silver,unverified,131,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_SV40_EARLY__76c9dd17,PROMOTER_POL2_SV40_EARLY__CL_PROMOTER_POL2_063,Sv40 Early,promoter,PROMOTER_POL2,SV40_early,promoter,silver,unverified,368,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_SV40_EARLY__31fcf7ff,PROMOTER_POL2_SV40_EARLY__CL_PROMOTER_POL2_085,Sv40 Early,promoter,PROMOTER_POL2,SV40_early,promoter,silver,unverified,419,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_SV40_EARLY__2924458e,PROMOTER_POL2_SV40_EARLY__CL_PROMOTER_POL2_091,Sv40 Early,promoter,PROMOTER_POL2,SV40_early,promoter,silver,unverified,419,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_SV40_EARLY__16d3d8b9,PROMOTER_POL2_SV40_EARLY__CL_PROMOTER_POL2_117,Sv40 Early,promoter,PROMOTER_POL2,SV40_early,promoter,silver,unverified,209,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_09115d56,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_001,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,573,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_b9e23413,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_002,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,214,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_e5fc57da,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_003,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,546,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_0057e52b,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_004,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,416,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_046dcb08,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_005,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,479,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_70d38216,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_006,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,547,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_4858662c,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_007,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,521,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_7c069935,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_008,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,479,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_372dffb8,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_009,Tre3G,promoter,PROMOTER_POL2,Tre3G,promoter,silver,unverified,228,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_c32bea8e,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_011,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,431,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_d3d6bd24,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_012,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,114,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_0457d023,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_013,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,496,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_0e43e250,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_016,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,547,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_d23b7b9a,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_017,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,498,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_5fe2dd02,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_019,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,622,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_95cc2ec5,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_020,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,589,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_c4962f92,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_022,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1218,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_44b31950,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_023,Tre3G,promoter,PROMOTER_POL2,Tre3G,promoter,silver,unverified,1050,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_a4e9dc21,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_025,Tre3G,promoter,PROMOTER_POL2,Tre3G,promoter,silver,unverified,153,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_9836b531,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_027,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1227,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_339496ed,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_028,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,374,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_be88136b,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_029,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,384,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_8e2ff1c5,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_030,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,125,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_d250115e,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_032,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,375,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_26c4d884,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_036,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,500,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_8019b0af,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_040,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,189,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_f67bd610,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_041,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,225,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_353ae0bd,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_042,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,481,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_dc802bc7,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_043,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,595,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_a9af87b3,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_046,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,535,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_a6b4949c,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_048,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1569,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_8c85008d,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_049,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,100,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_5cf25831,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_051,Tre3G,promoter,PROMOTER_POL2,Tre3G,promoter,silver,unverified,259,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_89a0d474,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_052,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,810,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_b5e774fa,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_056,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,519,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_242d141a,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_058,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,978,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_58217d51,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_060,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,770,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_1fc91ea8,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_065,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,398,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_ab0d85c2,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_067,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,237,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_7010aa3d,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_068,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1842,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_eea76f24,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_070,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,903,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_3d3d998b,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_071,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,916,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_0d6781b8,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_072,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1500,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_e10dd4c4,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_073,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1438,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_c62aba2e,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_075,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,375,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_42208e5c,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_076,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,236,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_66be8237,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_077,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,404,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_a6601aa3,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_078,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,357,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_fd68ffef,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_080,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,315,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_cd50e6b0,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_083,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1275,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_fac1a741,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_084,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1281,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_757b37a4,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_088,Tre3G,promoter,PROMOTER_POL2,Tre3G,promoter,silver,unverified,122,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_99ca825f,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_089,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,678,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_3058edef,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_090,Tre3G,promoter,PROMOTER_POL2,Tre3G,promoter,silver,unverified,179,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_a8657790,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_096,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,552,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_13bb6542,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_097,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,527,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_ecd87d3b,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_098,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1200,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_298a9eb1,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_099,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1200,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_a88d0f6e,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_101,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,804,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_56f63b6f,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_105,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,167,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_5d11603c,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_109,Tre3G,promoter,PROMOTER_POL2,Tre3G,promoter,silver,unverified,211,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_15b47b51,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_118,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,375,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_cb4092a1,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_124,Tre3G,promoter,PROMOTER_POL2,Tre3G,promoter,silver,unverified,279,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_3461bd92,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_127,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,154,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_0cc685f1,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_130,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,565,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_009610a0,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_133,Tre3G,promoter,PROMOTER_POL2,Tre3G,promoter,silver,unverified,317,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_ca781914,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_135,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,375,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_1cfb39ca,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_136,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1163,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_41c5618a,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_137,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,1166,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL2_TRE3G_CL_PR_02c06b48,PROMOTER_POL2_TRE3G__CL_PROMOTER_POL2_143,Tre3G,promoter,PROMOTER_POL2,TRE3G,promoter,silver,unverified,810,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_12a06797,PROMOTER_POL3_H1__CL_PROMOTER_POL3_001,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,224,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_3b2df066,PROMOTER_POL3_H1__CL_PROMOTER_POL3_032,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,735,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_2921faad,PROMOTER_POL3_H1__CL_PROMOTER_POL3_037,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,1503,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_4815d768,PROMOTER_POL3_H1__CL_PROMOTER_POL3_038,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,695,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_48baa8bc,PROMOTER_POL3_H1__CL_PROMOTER_POL3_039,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,100,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_e7edcb29,PROMOTER_POL3_H1__CL_PROMOTER_POL3_041,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,302,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_15ec9f35,PROMOTER_POL3_H1__CL_PROMOTER_POL3_042,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,296,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_1cfe52fc,PROMOTER_POL3_H1__CL_PROMOTER_POL3_043,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,1213,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_97b4f61a,PROMOTER_POL3_H1__CL_PROMOTER_POL3_044,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,535,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_18b28324,PROMOTER_POL3_H1__CL_PROMOTER_POL3_045,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,414,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_e1db230b,PROMOTER_POL3_H1__CL_PROMOTER_POL3_046,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,330,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_d2c7f49f,PROMOTER_POL3_H1__CL_PROMOTER_POL3_047,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,442,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_dec59eb7,PROMOTER_POL3_H1__CL_PROMOTER_POL3_048,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,216,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_a7664188,PROMOTER_POL3_H1__CL_PROMOTER_POL3_051,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,1454,m|a|m|m|a|l|i|a|n
SPLICIFY_NONCDS_PROMOTER_POL3_H1_CL_PROMO_e0ff1a3e,PROMOTER_POL3_H1__CL_PROMOTER_POL3_053,H1,promoter,PROMOTER_POL3,H1,promoter_pol3,silver,unverified,237,m|a|m|m|a|l|i|a|n
